,n,L,total_attempts,total_successes,total_collisions,collision_rate,success_rate,throughput,per_node
856,9,57,219,131,88,0.4018264840182648,0.5981735159817352,0.7467,"[{'tx': 16, 'success': 7, 'collisions': 9}, {'tx': 26, 'success': 17, 'collisions': 9}, {'tx': 38, 'success': 25, 'collisions': 13}, {'tx': 21, 'success': 11, 'collisions': 10}, {'tx': 38, 'success': 25, 'collisions': 13}, {'tx': 26, 'success': 18, 'collisions': 8}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 35, 'success': 22, 'collisions': 13}]"
857,9,58,219,126,93,0.4246575342465753,0.5753424657534246,0.7308,"[{'tx': 28, 'success': 17, 'collisions': 11}, {'tx': 28, 'success': 19, 'collisions': 9}, {'tx': 28, 'success': 16, 'collisions': 12}, {'tx': 27, 'success': 16, 'collisions': 11}, {'tx': 25, 'success': 15, 'collisions': 10}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 24, 'success': 11, 'collisions': 13}, {'tx': 31, 'success': 19, 'collisions': 12}]"
858,9,59,209,126,83,0.39712918660287083,0.6028708133971292,0.7434,"[{'tx': 39, 'success': 29, 'collisions': 10}, {'tx': 28, 'success': 14, 'collisions': 14}, {'tx': 8, 'success': 3, 'collisions': 5}, {'tx': 30, 'success': 19, 'collisions': 11}, {'tx': 21, 'success': 15, 'collisions': 6}, {'tx': 31, 'success': 22, 'collisions': 9}, {'tx': 10, 'success': 4, 'collisions': 6}, {'tx': 22, 'success': 12, 'collisions': 10}, {'tx': 20, 'success': 8, 'collisions': 12}]"
859,9,60,209,124,85,0.40669856459330145,0.5933014354066986,0.744,"[{'tx': 35, 'success': 22, 'collisions': 13}, {'tx': 13, 'success': 4, 'collisions': 9}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 16, 'success': 10, 'collisions': 6}, {'tx': 25, 'success': 16, 'collisions': 9}, {'tx': 38, 'success': 27, 'collisions': 11}, {'tx': 25, 'success': 14, 'collisions': 11}, {'tx': 20, 'success': 11, 'collisions': 9}, {'tx': 20, 'success': 12, 'collisions': 8}]"
860,9,61,202,127,75,0.3712871287128713,0.6287128712871287,0.7747,"[{'tx': 22, 'success': 12, 'collisions': 10}, {'tx': 27, 'success': 16, 'collisions': 11}, {'tx': 14, 'success': 8, 'collisions': 6}, {'tx': 24, 'success': 15, 'collisions': 9}, {'tx': 29, 'success': 20, 'collisions': 9}, {'tx': 31, 'success': 24, 'collisions': 7}, {'tx': 20, 'success': 12, 'collisions': 8}, {'tx': 15, 'success': 10, 'collisions': 5}, {'tx': 20, 'success': 10, 'collisions': 10}]"
861,9,62,204,116,88,0.43137254901960786,0.5686274509803921,0.7192,"[{'tx': 32, 'success': 19, 'collisions': 13}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 34, 'success': 25, 'collisions': 9}, {'tx': 26, 'success': 13, 'collisions': 13}, {'tx': 33, 'success': 22, 'collisions': 11}, {'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 17, 'success': 10, 'collisions': 7}, {'tx': 38, 'success': 21, 'collisions': 17}, {'tx': 12, 'success': 4, 'collisions': 8}]"
862,9,63,197,120,77,0.39086294416243655,0.6091370558375635,0.756,"[{'tx': 32, 'success': 21, 'collisions': 11}, {'tx': 18, 'success': 10, 'collisions': 8}, {'tx': 20, 'success': 13, 'collisions': 7}, {'tx': 20, 'success': 14, 'collisions': 6}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 20, 'success': 12, 'collisions': 8}, {'tx': 34, 'success': 21, 'collisions': 13}, {'tx': 31, 'success': 20, 'collisions': 11}, {'tx': 7, 'success': 1, 'collisions': 6}]"
863,9,64,197,121,76,0.38578680203045684,0.6142131979695431,0.7744,"[{'tx': 28, 'success': 20, 'collisions': 8}, {'tx': 31, 'success': 24, 'collisions': 7}, {'tx': 29, 'success': 21, 'collisions': 8}, {'tx': 7, 'success': 3, 'collisions': 4}, {'tx': 18, 'success': 9, 'collisions': 9}, {'tx': 15, 'success': 6, 'collisions': 9}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 23, 'success': 14, 'collisions': 9}, {'tx': 32, 'success': 18, 'collisions': 14}]"
864,9,65,196,115,81,0.413265306122449,0.5867346938775511,0.7475,"[{'tx': 32, 'success': 21, 'collisions': 11}, {'tx': 9, 'success': 3, 'collisions': 6}, {'tx': 24, 'success': 11, 'collisions': 13}, {'tx': 28, 'success': 15, 'collisions': 13}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 24, 'success': 14, 'collisions': 10}, {'tx': 32, 'success': 25, 'collisions': 7}, {'tx': 24, 'success': 18, 'collisions': 6}, {'tx': 17, 'success': 7, 'collisions': 10}]"
865,9,66,186,116,70,0.3763440860215054,0.6236559139784946,0.7656,"[{'tx': 17, 'success': 10, 'collisions': 7}, {'tx': 36, 'success': 26, 'collisions': 10}, {'tx': 26, 'success': 17, 'collisions': 9}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 27, 'success': 16, 'collisions': 11}, {'tx': 26, 'success': 18, 'collisions': 8}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 30, 'success': 21, 'collisions': 9}, {'tx': 5, 'success': 1, 'collisions': 4}]"
866,9,67,190,113,77,0.4052631578947368,0.5947368421052631,0.7571,"[{'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 26, 'success': 17, 'collisions': 9}, {'tx': 21, 'success': 13, 'collisions': 8}, {'tx': 25, 'success': 16, 'collisions': 9}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 8, 'success': 2, 'collisions': 6}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 31, 'success': 21, 'collisions': 10}, {'tx': 36, 'success': 24, 'collisions': 12}]"
867,9,68,186,111,75,0.4032258064516129,0.5967741935483871,0.7548,"[{'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 32, 'success': 26, 'collisions': 6}, {'tx': 16, 'success': 6, 'collisions': 10}, {'tx': 27, 'success': 18, 'collisions': 9}, {'tx': 32, 'success': 22, 'collisions': 10}, {'tx': 21, 'success': 13, 'collisions': 8}, {'tx': 8, 'success': 1, 'collisions': 7}, {'tx': 25, 'success': 14, 'collisions': 11}, {'tx': 10, 'success': 4, 'collisions': 6}]"
868,9,69,181,109,72,0.39779005524861877,0.6022099447513812,0.7521,"[{'tx': 20, 'success': 10, 'collisions': 10}, {'tx': 29, 'success': 23, 'collisions': 6}, {'tx': 27, 'success': 17, 'collisions': 10}, {'tx': 25, 'success': 16, 'collisions': 9}, {'tx': 24, 'success': 15, 'collisions': 9}, {'tx': 14, 'success': 8, 'collisions': 6}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 5, 'success': 1, 'collisions': 4}, {'tx': 31, 'success': 18, 'collisions': 13}]"
869,9,70,185,103,82,0.44324324324324327,0.5567567567567567,0.721,"[{'tx': 25, 'success': 12, 'collisions': 13}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 5, 'success': 1, 'collisions': 4}, {'tx': 23, 'success': 12, 'collisions': 11}, {'tx': 29, 'success': 21, 'collisions': 8}, {'tx': 29, 'success': 21, 'collisions': 8}, {'tx': 16, 'success': 7, 'collisions': 9}, {'tx': 27, 'success': 17, 'collisions': 10}, {'tx': 17, 'success': 6, 'collisions': 11}]"
870,9,71,176,104,72,0.4090909090909091,0.5909090909090909,0.7384,"[{'tx': 20, 'success': 11, 'collisions': 9}, {'tx': 31, 'success': 25, 'collisions': 6}, {'tx': 27, 'success': 18, 'collisions': 9}, {'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 18, 'success': 7, 'collisions': 11}, {'tx': 24, 'success': 16, 'collisions': 8}, {'tx': 16, 'success': 6, 'collisions': 10}, {'tx': 20, 'success': 14, 'collisions': 6}]"
871,9,72,177,103,74,0.4180790960451977,0.5819209039548022,0.7416,"[{'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 22, 'success': 12, 'collisions': 10}, {'tx': 19, 'success': 12, 'collisions': 7}, {'tx': 20, 'success': 11, 'collisions': 9}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 28, 'success': 20, 'collisions': 8}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 24, 'success': 15, 'collisions': 9}]"
872,9,73,177,98,79,0.4463276836158192,0.5536723163841808,0.7154,"[{'tx': 26, 'success': 19, 'collisions': 7}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 22, 'success': 12, 'collisions': 10}, {'tx': 28, 'success': 17, 'collisions': 11}, {'tx': 5, 'success': 1, 'collisions': 4}, {'tx': 17, 'success': 10, 'collisions': 7}, {'tx': 26, 'success': 17, 'collisions': 9}, {'tx': 19, 'success': 7, 'collisions': 12}, {'tx': 20, 'success': 9, 'collisions': 11}]"
873,9,74,174,102,72,0.41379310344827586,0.5862068965517241,0.7548,"[{'tx': 19, 'success': 8, 'collisions': 11}, {'tx': 24, 'success': 20, 'collisions': 4}, {'tx': 16, 'success': 8, 'collisions': 8}, {'tx': 30, 'success': 20, 'collisions': 10}, {'tx': 23, 'success': 15, 'collisions': 8}, {'tx': 10, 'success': 4, 'collisions': 6}, {'tx': 24, 'success': 15, 'collisions': 9}, {'tx': 10, 'success': 4, 'collisions': 6}, {'tx': 18, 'success': 8, 'collisions': 10}]"
874,9,75,165,104,61,0.3696969696969697,0.6303030303030303,0.78,"[{'tx': 23, 'success': 13, 'collisions': 10}, {'tx': 16, 'success': 10, 'collisions': 6}, {'tx': 21, 'success': 15, 'collisions': 6}, {'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 19, 'success': 13, 'collisions': 6}, {'tx': 22, 'success': 16, 'collisions': 6}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 23, 'success': 17, 'collisions': 6}, {'tx': 7, 'success': 1, 'collisions': 6}]"
875,9,76,166,101,65,0.39156626506024095,0.608433734939759,0.7676,"[{'tx': 24, 'success': 21, 'collisions': 3}, {'tx': 23, 'success': 16, 'collisions': 7}, {'tx': 17, 'success': 7, 'collisions': 10}, {'tx': 19, 'success': 11, 'collisions': 8}, {'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 19, 'success': 12, 'collisions': 7}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 20, 'success': 14, 'collisions': 6}, {'tx': 16, 'success': 8, 'collisions': 8}]"
876,9,77,168,95,73,0.43452380952380953,0.5654761904761905,0.7315,"[{'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 17, 'success': 9, 'collisions': 8}, {'tx': 21, 'success': 12, 'collisions': 9}, {'tx': 23, 'success': 13, 'collisions': 10}, {'tx': 22, 'success': 13, 'collisions': 9}, {'tx': 20, 'success': 13, 'collisions': 7}, {'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 17, 'success': 10, 'collisions': 7}]"
877,9,78,155,101,54,0.34838709677419355,0.6516129032258065,0.7878,"[{'tx': 25, 'success': 19, 'collisions': 6}, {'tx': 21, 'success': 15, 'collisions': 6}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 34, 'success': 27, 'collisions': 7}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 25, 'success': 19, 'collisions': 6}, {'tx': 12, 'success': 7, 'collisions': 5}, {'tx': 9, 'success': 3, 'collisions': 6}, {'tx': 10, 'success': 3, 'collisions': 7}]"
878,9,79,156,99,57,0.36538461538461536,0.6346153846153846,0.7821,"[{'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 22, 'success': 19, 'collisions': 3}, {'tx': 16, 'success': 7, 'collisions': 9}, {'tx': 22, 'success': 15, 'collisions': 7}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 27, 'success': 19, 'collisions': 8}, {'tx': 13, 'success': 8, 'collisions': 5}, {'tx': 23, 'success': 18, 'collisions': 5}, {'tx': 4, 'success': 0, 'collisions': 4}]"
879,9,80,158,93,65,0.41139240506329117,0.5886075949367089,0.744,"[{'tx': 22, 'success': 15, 'collisions': 7}, {'tx': 18, 'success': 12, 'collisions': 6}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 9, 'success': 3, 'collisions': 6}, {'tx': 17, 'success': 9, 'collisions': 8}, {'tx': 23, 'success': 11, 'collisions': 12}, {'tx': 21, 'success': 14, 'collisions': 7}, {'tx': 19, 'success': 14, 'collisions': 5}]"
880,9,81,165,93,72,0.43636363636363634,0.5636363636363636,0.7533,"[{'tx': 20, 'success': 11, 'collisions': 9}, {'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 21, 'success': 12, 'collisions': 9}, {'tx': 16, 'success': 7, 'collisions': 9}, {'tx': 19, 'success': 11, 'collisions': 8}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 24, 'success': 18, 'collisions': 6}, {'tx': 16, 'success': 8, 'collisions': 8}]"
881,9,82,155,92,63,0.4064516129032258,0.5935483870967742,0.7544,"[{'tx': 13, 'success': 7, 'collisions': 6}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 16, 'success': 8, 'collisions': 8}, {'tx': 22, 'success': 15, 'collisions': 7}, {'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 17, 'success': 12, 'collisions': 5}, {'tx': 16, 'success': 7, 'collisions': 9}, {'tx': 23, 'success': 15, 'collisions': 8}, {'tx': 21, 'success': 14, 'collisions': 7}]"
882,9,83,147,95,52,0.35374149659863946,0.6462585034013606,0.7885,"[{'tx': 14, 'success': 8, 'collisions': 6}, {'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 18, 'success': 13, 'collisions': 5}, {'tx': 21, 'success': 17, 'collisions': 4}, {'tx': 14, 'success': 9, 'collisions': 5}, {'tx': 11, 'success': 6, 'collisions': 5}, {'tx': 27, 'success': 19, 'collisions': 8}, {'tx': 22, 'success': 15, 'collisions': 7}]"
883,9,84,152,89,63,0.4144736842105263,0.5855263157894737,0.7476,"[{'tx': 17, 'success': 9, 'collisions': 8}, {'tx': 18, 'success': 11, 'collisions': 7}, {'tx': 17, 'success': 11, 'collisions': 6}, {'tx': 18, 'success': 12, 'collisions': 6}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 21, 'success': 15, 'collisions': 6}, {'tx': 10, 'success': 5, 'collisions': 5}, {'tx': 13, 'success': 4, 'collisions': 9}, {'tx': 24, 'success': 15, 'collisions': 9}]"
884,9,85,149,85,64,0.42953020134228187,0.5704697986577181,0.7225,"[{'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 13, 'success': 7, 'collisions': 6}, {'tx': 21, 'success': 13, 'collisions': 8}, {'tx': 24, 'success': 16, 'collisions': 8}, {'tx': 24, 'success': 17, 'collisions': 7}, {'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 14, 'success': 6, 'collisions': 8}]"
885,9,86,149,88,61,0.40939597315436244,0.5906040268456376,0.7568,"[{'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 16, 'success': 9, 'collisions': 7}, {'tx': 24, 'success': 17, 'collisions': 7}, {'tx': 24, 'success': 17, 'collisions': 7}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 22, 'success': 17, 'collisions': 5}]"
886,9,87,147,85,62,0.4217687074829932,0.5782312925170068,0.7395,"[{'tx': 21, 'success': 17, 'collisions': 4}, {'tx': 23, 'success': 15, 'collisions': 8}, {'tx': 8, 'success': 2, 'collisions': 6}, {'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 26, 'success': 18, 'collisions': 8}, {'tx': 17, 'success': 9, 'collisions': 8}, {'tx': 16, 'success': 9, 'collisions': 7}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 13, 'success': 5, 'collisions': 8}]"
887,9,88,147,81,66,0.4489795918367347,0.5510204081632653,0.7128,"[{'tx': 16, 'success': 12, 'collisions': 4}, {'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 21, 'success': 13, 'collisions': 8}, {'tx': 22, 'success': 16, 'collisions': 6}, {'tx': 15, 'success': 6, 'collisions': 9}, {'tx': 16, 'success': 6, 'collisions': 10}, {'tx': 18, 'success': 10, 'collisions': 8}, {'tx': 12, 'success': 6, 'collisions': 6}, {'tx': 16, 'success': 8, 'collisions': 8}]"
888,9,89,142,85,57,0.4014084507042254,0.5985915492957746,0.7565,"[{'tx': 16, 'success': 9, 'collisions': 7}, {'tx': 15, 'success': 9, 'collisions': 6}, {'tx': 14, 'success': 8, 'collisions': 6}, {'tx': 18, 'success': 13, 'collisions': 5}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 19, 'success': 13, 'collisions': 6}, {'tx': 11, 'success': 5, 'collisions': 6}, {'tx': 16, 'success': 10, 'collisions': 6}, {'tx': 14, 'success': 8, 'collisions': 6}]"
889,9,90,141,82,59,0.41843971631205673,0.5815602836879432,0.738,"[{'tx': 17, 'success': 10, 'collisions': 7}, {'tx': 17, 'success': 12, 'collisions': 5}, {'tx': 8, 'success': 3, 'collisions': 5}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 20, 'success': 11, 'collisions': 9}, {'tx': 16, 'success': 10, 'collisions': 6}, {'tx': 12, 'success': 6, 'collisions': 6}, {'tx': 17, 'success': 13, 'collisions': 4}, {'tx': 17, 'success': 9, 'collisions': 8}]"
890,9,91,141,82,59,0.41843971631205673,0.5815602836879432,0.7462,"[{'tx': 18, 'success': 11, 'collisions': 7}, {'tx': 23, 'success': 16, 'collisions': 7}, {'tx': 26, 'success': 20, 'collisions': 6}, {'tx': 15, 'success': 9, 'collisions': 6}, {'tx': 9, 'success': 3, 'collisions': 6}, {'tx': 5, 'success': 1, 'collisions': 4}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 19, 'success': 9, 'collisions': 10}, {'tx': 12, 'success': 6, 'collisions': 6}]"
891,9,92,141,82,59,0.41843971631205673,0.5815602836879432,0.7544,"[{'tx': 13, 'success': 8, 'collisions': 5}, {'tx': 16, 'success': 8, 'collisions': 8}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 15, 'success': 9, 'collisions': 6}, {'tx': 21, 'success': 15, 'collisions': 6}, {'tx': 12, 'success': 6, 'collisions': 6}, {'tx': 18, 'success': 10, 'collisions': 8}, {'tx': 17, 'success': 12, 'collisions': 5}, {'tx': 15, 'success': 7, 'collisions': 8}]"
892,9,93,145,75,70,0.4827586206896552,0.5172413793103449,0.6975,"[{'tx': 21, 'success': 12, 'collisions': 9}, {'tx': 16, 'success': 7, 'collisions': 9}, {'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 13, 'success': 8, 'collisions': 5}, {'tx': 19, 'success': 9, 'collisions': 10}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 13, 'success': 7, 'collisions': 6}, {'tx': 18, 'success': 11, 'collisions': 7}, {'tx': 17, 'success': 9, 'collisions': 8}]"
893,9,94,139,82,57,0.41007194244604317,0.5899280575539568,0.7708,"[{'tx': 15, 'success': 10, 'collisions': 5}, {'tx': 13, 'success': 8, 'collisions': 5}, {'tx': 22, 'success': 15, 'collisions': 7}, {'tx': 19, 'success': 11, 'collisions': 8}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 14, 'success': 8, 'collisions': 6}, {'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 16, 'success': 11, 'collisions': 5}, {'tx': 13, 'success': 6, 'collisions': 7}]"
894,9,95,139,76,63,0.45323741007194246,0.5467625899280576,0.722,"[{'tx': 16, 'success': 8, 'collisions': 8}, {'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 16, 'success': 10, 'collisions': 6}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 23, 'success': 15, 'collisions': 8}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 12, 'success': 7, 'collisions': 5}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 19, 'success': 11, 'collisions': 8}]"
895,9,96,136,77,59,0.4338235294117647,0.5661764705882353,0.7392,"[{'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 23, 'success': 16, 'collisions': 7}, {'tx': 11, 'success': 6, 'collisions': 5}, {'tx': 9, 'success': 2, 'collisions': 7}, {'tx': 26, 'success': 17, 'collisions': 9}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 18, 'success': 10, 'collisions': 8}, {'tx': 23, 'success': 17, 'collisions': 6}, {'tx': 12, 'success': 6, 'collisions': 6}]"
896,9,97,129,79,50,0.3875968992248062,0.6124031007751938,0.7663,"[{'tx': 15, 'success': 11, 'collisions': 4}, {'tx': 9, 'success': 3, 'collisions': 6}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 18, 'success': 11, 'collisions': 7}, {'tx': 17, 'success': 12, 'collisions': 5}, {'tx': 11, 'success': 4, 'collisions': 7}, {'tx': 25, 'success': 20, 'collisions': 5}, {'tx': 14, 'success': 8, 'collisions': 6}, {'tx': 8, 'success': 5, 'collisions': 3}]"
897,9,98,133,74,59,0.44360902255639095,0.556390977443609,0.7252,"[{'tx': 8, 'success': 3, 'collisions': 5}, {'tx': 16, 'success': 9, 'collisions': 7}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 19, 'success': 12, 'collisions': 7}, {'tx': 16, 'success': 8, 'collisions': 8}, {'tx': 22, 'success': 15, 'collisions': 7}, {'tx': 20, 'success': 14, 'collisions': 6}, {'tx': 13, 'success': 6, 'collisions': 7}]"
898,9,99,133,74,59,0.44360902255639095,0.556390977443609,0.7326,"[{'tx': 19, 'success': 11, 'collisions': 8}, {'tx': 14, 'success': 9, 'collisions': 5}, {'tx': 10, 'success': 4, 'collisions': 6}, {'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 12, 'success': 7, 'collisions': 5}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 16, 'success': 9, 'collisions': 7}, {'tx': 16, 'success': 8, 'collisions': 8}, {'tx': 24, 'success': 17, 'collisions': 7}]"
899,9,100,128,74,54,0.421875,0.578125,0.74,"[{'tx': 20, 'success': 11, 'collisions': 9}, {'tx': 9, 'success': 5, 'collisions': 4}, {'tx': 9, 'success': 4, 'collisions': 5}, {'tx': 10, 'success': 5, 'collisions': 5}, {'tx': 19, 'success': 12, 'collisions': 7}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 15, 'success': 9, 'collisions': 6}, {'tx': 17, 'success': 11, 'collisions': 6}, {'tx': 15, 'success': 10, 'collisions': 5}]"
900,10,1,5267,3270,1997,0.3791532181507499,0.62084678184925,0.327,"[{'tx': 457, 'success': 269, 'collisions': 188}, {'tx': 626, 'success': 390, 'collisions': 236}, {'tx': 531, 'success': 329, 'collisions': 202}, {'tx': 569, 'success': 346, 'collisions': 223}, {'tx': 570, 'success': 358, 'collisions': 212}, {'tx': 534, 'success': 325, 'collisions': 209}, {'tx': 513, 'success': 316, 'collisions': 197}, {'tx': 125, 'success': 61, 'collisions': 64}, {'tx': 710, 'success': 473, 'collisions': 237}, {'tx': 632, 'success': 403, 'collisions': 229}]"
901,10,2,3719,2305,1414,0.3802097337994084,0.6197902662005915,0.461,"[{'tx': 377, 'success': 228, 'collisions': 149}, {'tx': 327, 'success': 197, 'collisions': 130}, {'tx': 474, 'success': 302, 'collisions': 172}, {'tx': 421, 'success': 257, 'collisions': 164}, {'tx': 400, 'success': 261, 'collisions': 139}, {'tx': 321, 'success': 206, 'collisions': 115}, {'tx': 415, 'success': 265, 'collisions': 150}, {'tx': 285, 'success': 166, 'collisions': 119}, {'tx': 417, 'success': 261, 'collisions': 156}, {'tx': 282, 'success': 162, 'collisions': 120}]"
902,10,3,2885,1785,1100,0.38128249566724437,0.6187175043327556,0.5355,"[{'tx': 320, 'success': 196, 'collisions': 124}, {'tx': 227, 'success': 122, 'collisions': 105}, {'tx': 236, 'success': 145, 'collisions': 91}, {'tx': 312, 'success': 207, 'collisions': 105}, {'tx': 200, 'success': 118, 'collisions': 82}, {'tx': 319, 'success': 201, 'collisions': 118}, {'tx': 262, 'success': 159, 'collisions': 103}, {'tx': 334, 'success': 209, 'collisions': 125}, {'tx': 323, 'success': 205, 'collisions': 118}, {'tx': 352, 'success': 223, 'collisions': 129}]"
903,10,4,2344,1427,917,0.39121160409556316,0.6087883959044369,0.5708,"[{'tx': 210, 'success': 126, 'collisions': 84}, {'tx': 323, 'success': 208, 'collisions': 115}, {'tx': 184, 'success': 99, 'collisions': 85}, {'tx': 226, 'success': 143, 'collisions': 83}, {'tx': 144, 'success': 84, 'collisions': 60}, {'tx': 246, 'success': 142, 'collisions': 104}, {'tx': 238, 'success': 139, 'collisions': 99}, {'tx': 162, 'success': 86, 'collisions': 76}, {'tx': 317, 'success': 207, 'collisions': 110}, {'tx': 294, 'success': 193, 'collisions': 101}]"
904,10,5,1943,1213,730,0.3757076685537828,0.6242923314462172,0.6065,"[{'tx': 180, 'success': 111, 'collisions': 69}, {'tx': 186, 'success': 104, 'collisions': 82}, {'tx': 151, 'success': 91, 'collisions': 60}, {'tx': 223, 'success': 138, 'collisions': 85}, {'tx': 202, 'success': 133, 'collisions': 69}, {'tx': 131, 'success': 74, 'collisions': 57}, {'tx': 247, 'success': 161, 'collisions': 86}, {'tx': 230, 'success': 147, 'collisions': 83}, {'tx': 262, 'success': 168, 'collisions': 94}, {'tx': 131, 'success': 86, 'collisions': 45}]"
905,10,6,1744,1038,706,0.4048165137614679,0.5951834862385321,0.6228,"[{'tx': 170, 'success': 99, 'collisions': 71}, {'tx': 174, 'success': 102, 'collisions': 72}, {'tx': 186, 'success': 125, 'collisions': 61}, {'tx': 178, 'success': 107, 'collisions': 71}, {'tx': 183, 'success': 105, 'collisions': 78}, {'tx': 167, 'success': 96, 'collisions': 71}, {'tx': 162, 'success': 98, 'collisions': 64}, {'tx': 185, 'success': 108, 'collisions': 77}, {'tx': 160, 'success': 100, 'collisions': 60}, {'tx': 179, 'success': 98, 'collisions': 81}]"
906,10,7,1411,912,499,0.35364989369241673,0.6463501063075833,0.6384,"[{'tx': 54, 'success': 28, 'collisions': 26}, {'tx': 222, 'success': 154, 'collisions': 68}, {'tx': 70, 'success': 39, 'collisions': 31}, {'tx': 50, 'success': 21, 'collisions': 29}, {'tx': 240, 'success': 161, 'collisions': 79}, {'tx': 41, 'success': 22, 'collisions': 19}, {'tx': 246, 'success': 169, 'collisions': 77}, {'tx': 239, 'success': 161, 'collisions': 78}, {'tx': 199, 'success': 132, 'collisions': 67}, {'tx': 50, 'success': 25, 'collisions': 25}]"
907,10,8,1332,833,499,0.37462462462462465,0.6253753753753754,0.6664,"[{'tx': 159, 'success': 111, 'collisions': 48}, {'tx': 168, 'success': 100, 'collisions': 68}, {'tx': 14, 'success': 3, 'collisions': 11}, {'tx': 70, 'success': 38, 'collisions': 32}, {'tx': 147, 'success': 87, 'collisions': 60}, {'tx': 155, 'success': 100, 'collisions': 55}, {'tx': 160, 'success': 99, 'collisions': 61}, {'tx': 182, 'success': 124, 'collisions': 58}, {'tx': 166, 'success': 106, 'collisions': 60}, {'tx': 111, 'success': 65, 'collisions': 46}]"
